cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,mp,6,2.2089670738073726,0.3681611789678954,2.7168980166631322,2.7069542499957606,2.6494201000023168,2.7826692999951774
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,mp,7,2.761258299770287,0.3944654713957553,2.535702942851848,2.5160614999913378,2.4812979999987874,2.597926799993729
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,mp,8,2.9232937953813805,0.36541172442267256,2.742588862502089,2.779068299998471,2.5740167000039946,2.882064300007187
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,th,1,0.4563882049033364,0.4563882049033364,2.1911170999956084,2.1911170999956084,2.1911170999956084,2.1911170999956084
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,th,2,0.47110072637488004,0.23555036318744002,2.122688300005393,2.122688300005393,2.122688300005393,2.122688300005393
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,th,3,0.4848333462955771,0.16161111543185905,2.0625643999956083,2.0625643999956083,2.0625643999956083,2.0625643999956083
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,th,4,0.4765816816667144,0.1191454204166786,2.0982762000057846,2.0982762000057846,2.0982762000057846,2.0982762000057846
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,th,5,0.4620177302981633,0.09240354605963266,2.164419100008672,2.164419100008672,2.164419100008672,2.164419100008672
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,th,6,0.4706657124077453,0.07844428540129088,2.1246501999994507,2.1246501999994507,2.1246501999994507,2.1246501999994507
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,th,7,0.4752719113771936,0.06789598733959909,2.104058700002497,2.104058700002497,2.104058700002497,2.104058700002497
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,th,8,0.46821067251457643,0.058526334064322054,2.1357907000056002,2.1357907000056002,2.1357907000056002,2.1357907000056002
