cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,mp,2,0.9913583873383525,0.49567919366917623,2.0175208000000566,2.0175208000000566,2.0042785000005097,2.0307630999996036
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,mp,3,1.462458442758107,0.4874861475860357,2.051402366666783,2.053316300000006,2.0367396000001463,2.0641512000001967
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,mp,4,1.8635064357981275,0.46587660894953187,2.1466171999991275,2.146727049999754,2.1267531999983476,2.1662614999986545
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,mp,5,2.1962775426039807,0.43925550852079615,2.2767283600005612,2.268476400000509,2.254682099999627,2.302838999999949
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,mp,6,2.4758487313641,0.41264145522735,2.423439000001357,2.4242356000013388,2.4120504000020446,2.4340532000023813
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,mp,7,2.7429637154153705,0.39185195934505296,2.5520815571419786,2.557031199998164,2.5305578999978025,2.5776777999999467
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,mp,8,2.943867804466418,0.36798347555830224,2.7191331125013676,2.726878500001476,2.6372062000009464,2.7873042000028363
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,th,1,0.4802969695372866,0.4802969695372866,2.082045200000721,2.082045200000721,2.082045200000721,2.082045200000721
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,th,2,0.4913436790335605,0.24567183951678026,2.035235299998021,2.035235299998021,2.035235299998021,2.035235299998021
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,th,3,0.49005516354951684,0.1633517211831723,2.040586600000097,2.040586600000097,2.040586600000097,2.040586600000097
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,th,4,0.4897940631475136,0.1224485157868784,2.041674399999465,2.041674399999465,2.041674399999465,2.041674399999465
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,th,5,0.48088214559675674,0.09617642911935134,2.079511599997204,2.079511599997204,2.079511599997204,2.079511599997204
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,th,6,0.490106033460374,0.08168433891006234,2.040374799998972,2.040374799998972,2.040374799998972,2.040374799998972
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,th,7,0.497934071537031,0.07113343879100444,2.00829800000065,2.00829800000065,2.00829800000065,2.00829800000065
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,th,8,0.489428683046201,0.06117858538077513,2.0431986000003235,2.0431986000003235,2.0431986000003235,2.0431986000003235
