cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,th,5,0.504923560115281,0.10098471202305619,1.980497800046578,1.980497800046578,1.980497800046578,1.980497800046578
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,th,6,0.5034175000424732,0.08390291667374554,1.9864227999933064,1.9864227999933064,1.9864227999933064,1.9864227999933064
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,th,7,0.5044464686224677,0.0720637812317811,1.982370899990201,1.982370899990201,1.982370899990201,1.982370899990201
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,th,8,0.5060801993288597,0.06326002491610747,1.9759714000392705,1.9759714000392705,1.9759714000392705,1.9759714000392705
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,mp,1,0.48850809142096885,0.48850809142096885,2.047048999927938,2.047048999927938,2.047048999927938,2.047048999927938
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,mp,2,0.9848633883509499,0.49243169417547494,2.030876150005497,2.030876150005497,2.014156399993226,2.047595900017768
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,mp,3,1.4719881999049773,0.4906627333016591,2.0382044333964586,2.0347270001657307,2.0191067000851035,2.0607795999385417
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,mp,4,1.8742145236732612,0.4685536309183153,2.1342797750257887,2.135106600006111,2.121181200025603,2.1457247000653297
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,mp,5,2.196318013554869,0.4392636027109738,2.2765751000028103,2.275851699989289,2.2619249999988824,2.289835900068283
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,mp,6,2.5285057376424787,0.42141762294041313,2.3729997833337015,2.370646100025624,2.35712240007706,2.3937999000772834
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,mp,7,2.789520279069194,0.39850289700988484,2.50954157137312,2.509445399977267,2.481324499938637,2.535423499997705
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,mp,8,2.9539133072953363,0.36923916341191704,2.7108258125954308,2.7342405000235885,2.5967105000745505,2.8060253001749516
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,th,1,0.48815220426758527,0.48815220426758527,2.048541400115937,2.048541400115937,2.048541400115937,2.048541400115937
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,th,2,0.48841282095946514,0.24420641047973257,2.047448300058022,2.047448300058022,2.047448300058022,2.047448300058022
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,th,3,0.4932081052089528,0.1644027017363176,2.027541699819267,2.027541699819267,2.027541699819267,2.027541699819267
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,th,4,0.48119272661283197,0.12029818165320799,2.078169400105253,2.078169400105253,2.078169400105253,2.078169400105253
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,th,5,0.4803178013258679,0.09606356026517357,2.0819548999425024,2.0819548999425024,2.0819548999425024,2.0819548999425024
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,th,6,0.48661487921153607,0.08110247986858934,2.055013199802488,2.055013199802488,2.055013199802488,2.055013199802488
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,th,7,0.48690360757894147,0.06955765822556306,2.053794600069523,2.053794600069523,2.053794600069523,2.053794600069523
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,empty_play,th,8,0.4889183000396594,0.06111478750495743,2.045331500004977,2.045331500004977,2.045331500004977,2.045331500004977
